name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
uppsala,2021-06-01,17.3,5.2,12.1,17.3,2.8,11.6,6.8,71.5,0,0,0,,0,0,39.4,24.7,58.1,1024.3,29,43.3,265.2,23.2,7,,2021-06-01T03:40:01,2021-06-01T21:55:50,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-02,20.8,5.4,14.6,20.8,4.2,14.4,7.9,67.6,0,0,0,,0,0,21.6,14.2,91.5,1029.9,13.8,40.5,309.4,26.8,8,,2021-06-02T03:38:37,2021-06-02T21:57:31,0.76,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-03,22.3,5.2,15.2,22.3,5.2,15.2,8,66.3,0,0,0,,0,0,24.9,17.4,149,1030.4,22.9,37.5,305,26.3,8,,2021-06-03T03:37:17,2021-06-03T21:59:08,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-04,21.6,6.2,15.6,21.6,6.2,15.6,8.6,66,0,0,0,,0,0,21.5,10.6,50.3,1027,24.2,38.6,294.6,25.4,8,,2021-06-04T03:36:01,2021-06-04T22:00:41,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-05,25.6,8.2,17.9,25.6,8.2,17.9,9.7,63.1,0,0,0,,0,0,24.7,14,120.5,1021.7,11.3,39.4,305.8,26.4,8,,2021-06-05T03:34:49,2021-06-05T22:02:11,0.9,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-06,25.1,8.8,18.4,25.1,8.8,18.4,9.8,60.9,0,0,0,,0,0,21.3,10.6,195.8,1019.8,5.4,41,280.3,24.2,7,,2021-06-06T03:33:42,2021-06-06T22:03:36,0.94,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-07,25.3,13.6,18.5,25.3,13.6,18.5,13,71.7,4.816,100,29.17,rain,0,0,24.8,14.1,274.3,1019.2,34.1,32.2,240.3,20.5,8,,2021-06-07T03:32:40,2021-06-07T22:04:58,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-08,20.8,14,16.9,20.8,14,16.9,14.9,89,2.441,100,45.83,rain,0,0,17.5,10.6,238.3,1018.3,71.1,24.4,132.3,11.4,5,,2021-06-08T03:31:42,2021-06-08T22:06:15,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-09,21.5,10.9,16.8,21.5,10.9,16.8,14.1,85.4,1.04,100,29.17,rain,0,0,31.7,20.7,231.1,1016.3,28,23.5,163.7,14.1,4,,2021-06-09T03:30:49,2021-06-09T22:07:28,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02460099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,ESSA,02481099999"
uppsala,2021-06-10,23.9,10.5,18.2,23.9,10.5,18.2,11.9,70.6,0.135,100,4.17,rain,0,0,21.6,14,225.2,1015,9.9,35.8,286.8,24.6,7,,2021-06-10T03:30:01,2021-06-10T22:08:37,0,Rain,Clear conditions throughout the day with morning rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-11,24.5,12.5,19.5,24.5,12.5,19.5,14,72.5,0.141,100,16.67,rain,0,0,32.3,25.3,201.4,1011.8,19.6,39.8,290.9,25.2,8,,2021-06-11T03:29:18,2021-06-11T22:09:40,0.01,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02464099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,ESSA,02481099999"
uppsala,2021-06-12,18.3,12.3,15.6,18.3,12.3,15.6,14,90.4,34.646,100,79.17,rain,0,0,33.4,21.1,268,1002,64.4,32.7,165,14.2,7,,2021-06-12T03:28:40,2021-06-12T22:10:39,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2021-06-13,19.8,9.2,14.9,19.8,7.7,14.7,7.4,64.6,0.002,100,8.33,rain,0,0,32.3,21.1,316.7,1012.2,22,35.2,307.7,26.6,8,,2021-06-13T03:28:07,2021-06-13T22:11:33,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-14,19.8,11.9,16.3,19.8,11.9,16.3,11.4,72.8,0.984,100,16.67,rain,0,0,53.6,31.5,229.3,1010.5,54.5,40.8,235.9,20.2,7,,2021-06-14T03:27:39,2021-06-14T22:12:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-15,20.4,11.4,16.1,20.4,11.4,16.1,8.3,62.1,0,0,0,,0,0,46.6,28.2,263,1009.4,10.5,42.5,315,27.1,8,,2021-06-15T03:27:17,2021-06-15T22:13:06,0.12,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-16,21.1,7.7,15.8,21.1,6.6,15.6,8,62.6,0,0,0,,0,0,32.1,20.9,227.6,1016.1,13.4,41.3,274.1,23.4,8,,2021-06-16T03:27:00,2021-06-16T22:13:45,0.16,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-17,24.5,13.7,19.4,24.5,13.7,19.4,11.1,59.8,0,0,0,,0,0,35.8,24.7,198.9,1017.9,26.2,39.5,284.5,24.7,7,,2021-06-17T03:26:48,2021-06-17T22:14:18,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2021-06-18,29.8,14.1,22.5,30.9,14.1,22.8,15.2,64.9,0,0,0,,0,0,39.4,24.4,207.8,1013.9,18,36,289.6,24.8,7,,2021-06-18T03:26:42,2021-06-18T22:14:47,0.27,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-19,26.3,13.9,19.4,26.3,13.9,19.4,13.6,69.6,0.004,100,12.5,rain,0,0,39.2,19.2,63.5,1014.5,19.5,37.1,292.1,25.2,7,,2021-06-19T03:26:41,2021-06-19T22:15:09,0.32,Rain,Clear conditions throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-20,27.4,12.4,19.3,28.1,12.4,19.3,15.5,80.2,0,0,0,,0,0,32.1,21.3,62.4,1010.3,23.6,24.5,282.9,24.5,7,,2021-06-20T03:26:45,2021-06-20T22:15:27,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-21,25.4,14.6,20.8,25.4,14.6,20.8,17,80.6,7.426,100,37.5,rain,0,0,32,17.6,220.8,1007.7,37.8,31.7,220.3,19.1,7,,2021-06-21T03:26:55,2021-06-21T22:15:39,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-22,21.9,13,16.8,21.9,13,16.8,15.5,91.9,7.633,100,16.67,rain,0,0,35.6,24.6,4.8,1010.1,55,20.8,230.4,20,7,,2021-06-22T03:27:10,2021-06-22T22:15:45,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-23,18.9,13,15.9,18.9,13,15.9,13.7,87.1,0.007,100,16.67,rain,0,0,25,17.1,3.5,1016.6,85.3,35.3,139.4,11.9,5,,2021-06-23T03:27:31,2021-06-23T22:15:46,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-24,22.8,14.1,18.2,22.8,14.1,18.2,14.9,82.1,0.095,100,8.33,rain,0,0,28.2,14.1,156.4,1017.2,79.1,38.7,164.8,14.2,5,,2021-06-24T03:27:57,2021-06-24T22:15:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02482099999,02490099999,02469099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-25,21.1,13,17.7,21.1,13,17.7,16.1,90.6,4.227,100,45.83,rain,0,0,14.2,7.1,139.1,1014,57.6,29.2,199.3,16.9,7,,2021-06-25T03:28:28,2021-06-25T22:15:32,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-26,21.7,14.4,17.8,21.7,14.4,17.8,14.8,83.7,0.006,100,8.33,rain,0,0,25.1,17.4,25.5,1015.3,67.1,29.7,233.1,20,7,,2021-06-26T03:29:05,2021-06-26T22:15:17,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-27,23.4,11.6,17.5,23.4,11.6,17.5,15.4,88.1,2.731,100,33.33,rain,0,0,28.3,10.7,1.8,1013.8,42,34.9,202,17.4,7,,2021-06-27T03:29:46,2021-06-27T22:14:56,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-28,24.8,13.7,18,24.8,13.7,18,15.4,86.2,0,0,0,,0,0,14.4,10.6,282.7,1013,53.5,26.7,277.5,23.8,7,,2021-06-28T03:30:33,2021-06-28T22:14:30,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-29,26.6,11.1,19.9,26.6,11.1,19.9,14.7,74.6,0.366,100,20.83,rain,0,0,38.9,24.3,242.3,1010.1,26.7,31.2,294.1,25.4,8,,2021-06-29T03:31:24,2021-06-29T22:13:59,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-06-30,17.5,13,15.3,17.5,13,15.3,11.9,80.9,0.41,100,16.67,rain,0,0,39.4,25.7,14.9,1013.2,72.6,22.5,184.6,16,7,,2021-06-30T03:32:20,2021-06-30T22:13:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-01,22.1,12,17,22.1,12,17,11.1,69.7,0.008,100,8.33,rain,0,0,39.7,28.2,33.5,1016.1,39.7,38,264.6,22.9,7,,2021-07-01T03:33:21,2021-07-01T22:12:41,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-02,25.1,10.2,18.3,25.1,10.2,18.3,12.3,70.5,0,0,0,,0,0,28.6,21,43.7,1016.3,1.8,39.4,304.6,25.9,8,,2021-07-02T03:34:27,2021-07-02T22:11:55,0.78,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-03,26.5,10.3,19.4,26.5,10.3,19.4,12.3,67.4,0,0,0,,0,0,28.7,14.2,96.1,1015.8,8.9,36.3,279.4,24.1,8,,2021-07-03T03:35:37,2021-07-03T22:11:03,0.83,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-04,26.8,9.2,19.5,26.9,9.2,19.5,13.1,69.6,0,0,0,,0,0,24.7,14,120.1,1014.6,19.6,35.9,287.6,24.9,8,,2021-07-04T03:36:52,2021-07-04T22:10:07,0.88,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-05,26.6,11.8,20.6,26.6,11.8,20.6,15.1,72.9,0.496,100,16.67,rain,0,0,39.3,24.5,121.5,1012.9,44.4,38.7,264.6,22.8,8,,2021-07-05T03:38:10,2021-07-05T22:09:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-06,26,17.9,21.5,26,17.9,21.5,17.5,79,7.512,100,45.83,rain,0,0,28.6,17.7,177.8,1009.4,48.5,36.1,252.1,21.8,7,,2021-07-06T03:39:33,2021-07-06T22:08:00,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-07,22.1,17.6,19.4,22.1,17.6,19.4,18.3,93.3,3.483,100,66.67,rain,0,0,24.9,14.1,184.6,1013.6,40.5,28,61,5.2,2,,2021-07-07T03:41:00,2021-07-07T22:06:49,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-08,25,13.6,20.2,25,13.6,20.2,14.6,72.8,0,0,0,,0,0,28.4,17.4,233.1,1020.8,14.6,32,235,20.2,7,,2021-07-08T03:42:30,2021-07-08T22:05:35,0.99,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-09,26,15.9,21,26,15.9,21,15.6,72.8,0.017,100,25,rain,0,0,25.1,14.2,102.8,1021.1,73.8,40,146.5,12.6,4,,2021-07-09T03:44:04,2021-07-09T22:04:16,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-10,27.2,16.9,21.2,28.4,16.9,21.3,18,83.3,2.376,100,45.83,rain,0,0,39.2,28,133.9,1012.5,73.8,29.7,201.8,17.4,7,,2021-07-10T03:45:42,2021-07-10T22:02:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-11,23.6,16.6,20,23.6,16.6,20,15.5,76.9,0.471,100,4.17,rain,0,0,32.2,21.1,228,1014.5,40.3,39.3,270.1,23.2,7,,2021-07-11T03:47:23,2021-07-11T22:01:25,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-12,25.1,12.5,19.6,25.1,12.5,19.6,14.1,72.8,0,0,0,,0,0,21.4,14,233.4,1019,16.3,38.4,279.9,24.6,7,,2021-07-12T03:49:07,2021-07-12T21:59:54,0.03,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-13,28,12.4,20.8,28.6,12.4,20.9,15.9,75.9,0.006,100,8.33,rain,0,0,31.8,21.1,118.3,1017.6,9,34.6,263.5,22.9,8,,2021-07-13T03:50:54,2021-07-13T21:58:19,0.06,Rain,Clear conditions throughout the day with afternoon rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-14,30.3,15,23.8,30.5,15,24,16.7,68.3,0,0,0,,0,0,32.1,17.6,134.3,1014.7,1.1,35.5,283.6,24.5,7,,2021-07-14T03:52:44,2021-07-14T21:56:40,0.1,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-15,30.1,16.1,23.9,32.5,16.1,24.8,19.1,76.2,0,0,0,,0,0,28.4,17.4,260.4,1010.9,27,29,273.2,23.5,7,,2021-07-15T03:54:36,2021-07-15T21:54:58,0.14,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02460099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,E4931,ESSA,02481099999"
uppsala,2021-07-16,23.3,16,20.2,23.3,16,20.2,12.1,61.2,0,0,0,,0,0,46.2,27.9,34.4,1018.5,37.5,36.8,268.5,23,7,,2021-07-16T03:56:32,2021-07-16T21:53:12,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-17,28.3,10.8,21.4,28.6,10.8,21.5,14.7,68.3,0,0,0,,0,0,32.1,17.6,235.7,1014.9,14.3,32.7,274.2,23.5,7,,2021-07-17T03:58:29,2021-07-17T21:51:23,0.25,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-18,21.6,12.2,19,21.6,12.2,19,11.9,64.2,0.192,100,4.17,rain,0,0,32.2,21,330.7,1008.8,45.5,35.4,213.2,18.6,7,,2021-07-18T04:00:29,2021-07-18T21:49:30,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-19,20.8,8.6,15.4,20.8,7.8,15.3,7.7,62.6,0,0,0,,0,0,32,17.5,319.1,1014.3,11.3,42.8,265.7,23,8,,2021-07-19T04:02:31,2021-07-19T21:47:35,0.37,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-20,21.8,12.5,16.9,21.8,12.5,16.9,10.1,65.4,0,0,0,,0,0,32,18.1,318.3,1010.2,40.5,40.8,221.7,19.2,7,,2021-07-20T04:04:35,2021-07-20T21:45:36,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02460099999,02490099999,02456099999,E4931,02481099999,02464099999,02482099999,ESCM,02443099999,02458099999,ESSA,ESSB"
uppsala,2021-07-21,21.6,6.8,15.2,21.6,4.8,14.9,7,61.4,0,0,0,,0,0,32.1,17.5,332.1,1017.8,0.7,41.4,289.7,25.1,7,,2021-07-21T04:06:41,2021-07-21T21:43:35,0.45,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-22,27.3,9.7,19.1,27,8.9,19,10.2,60,0,0,0,,0,0,35.7,21.1,287.5,1014.2,6.5,44.1,275.4,24,7,,2021-07-22T04:08:49,2021-07-22T21:41:30,0.48,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-23,20.9,9.1,15.7,20.9,7.4,15.6,8.6,65.4,0,0,0,,0,0,28.7,18.2,358.5,1016.4,12.5,36.5,283,24.4,7,,2021-07-23T04:10:58,2021-07-23T21:39:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02482099999,02490099999,02469099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-24,25.6,7.7,17.9,25.6,7.7,17.9,10.3,65.1,0,0,0,,0,0,24.9,14.1,12.9,1017,0.7,41,279.4,24.3,7,,2021-07-24T04:13:09,2021-07-24T21:37:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-25,28.5,9.7,21,27.8,9.7,20.8,11.9,61.6,0,0,0,,0,0,28.5,17.5,191.8,1017.5,0.5,39.2,276.5,23.8,7,,2021-07-25T04:15:22,2021-07-25T21:35:02,0.52,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-26,28.1,9.9,20.4,27.6,9.9,20.3,12.6,64.9,0,0,0,,0,0,25.1,21.2,143.1,1018.5,1,37.2,237.3,20.3,7,,2021-07-26T04:17:35,2021-07-26T21:32:47,0.54,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999,F4490"
uppsala,2021-07-27,30.3,12.1,22.6,29.9,12.1,22.5,14.6,65.5,0,0,0,,0,0,42.9,28.2,111.1,1013.3,15.6,31.4,224.2,19.3,7,,2021-07-27T04:19:50,2021-07-27T21:30:31,0.57,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-28,21.1,18.2,19.5,21.1,18.2,19.5,18.6,94.5,8.368,100,79.17,rain,0,0,24.7,10.5,321.7,1007,60.4,16.2,102.5,8.8,4,,2021-07-28T04:22:06,2021-07-28T21:28:12,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-29,23.8,12.8,18.2,23.8,12.8,18.2,14.9,83,6.238,100,54.17,rain,0,0,48.7,24.2,232,999.8,50.2,32.9,230.2,19.6,7,,2021-07-29T04:24:23,2021-07-29T21:25:51,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-30,21.5,11.6,16,21.5,11.6,16,11.8,78.5,0.291,100,20.83,rain,0,0,25,17.5,251.2,993.3,47,43.5,149.8,13,4,,2021-07-30T04:26:40,2021-07-30T21:23:27,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-07-31,22.7,12.9,17.8,22.7,12.9,17.8,13.9,79.2,2.133,100,41.67,rain,0,0,32,20.8,246.3,997,56.2,43.1,136.5,11.8,4,,2021-07-31T04:28:59,2021-07-31T21:21:02,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-01,20.8,14.1,17.2,20.8,14.1,17.2,13.1,78.7,0.129,100,37.5,rain,0,0,32.2,20.9,249.5,997.6,78.4,38.4,164.2,14.4,6,,2021-08-01T04:31:18,2021-08-01T21:18:35,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-02,15.9,11.4,13.8,15.9,11.4,13.8,11,83.1,0.47,100,45.83,rain,0,0,35.8,24.3,341,1002.2,92.8,36.7,117.3,9.9,4,,2021-08-02T04:33:38,2021-08-02T21:16:07,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02482099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-03,18.9,8,14.1,18.9,6.7,13.9,6.7,64.6,0,0,0,,0,0,28.6,17.7,334.9,1008.6,48.2,41.1,182.7,15.7,5,,2021-08-03T04:35:59,2021-08-03T21:13:36,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-04,21.1,8.7,15.5,21.1,8.7,15.5,7.9,65.1,0.851,100,12.5,rain,0,0,31.9,17.3,260.6,1013.6,56.7,44.6,202.3,17.5,6,,2021-08-04T04:38:20,2021-08-04T21:11:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-05,22.6,5.8,16,22.6,5.8,16,9.1,67.5,0,0,0,,0,0,28.4,17.6,182,1015.1,25.7,43.6,254.2,22.1,7,,2021-08-05T04:40:42,2021-08-05T21:08:30,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-06,23.4,5.3,15.4,23.4,5.3,15.4,8.5,68.5,0,0,0,,0,0,32.3,21,95.1,1013.9,16.3,39.7,243.5,21.1,6,,2021-08-06T04:43:04,2021-08-06T21:05:54,0.98,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-07,18.6,10.5,14.8,18.6,10.5,14.8,13,90.3,24.526,100,54.17,rain,0,0,35.5,21.1,55.8,1006.4,58.4,26.5,32.2,2.5,1,,2021-08-07T04:45:26,2021-08-07T21:03:18,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,ESCM,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-08,19.6,13,16.5,19.6,13,16.5,14.5,88.5,9.538,100,37.5,rain,0,0,28.3,17.3,205.2,1004.5,57.8,39.8,119.1,10.2,4,,2021-08-08T04:47:49,2021-08-08T21:00:39,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
uppsala,2021-08-09,20.8,11.9,16.7,20.8,11.9,16.7,14,85.1,0.031,100,20.83,rain,0,0,31.9,21,231.8,1010,67.2,32.8,160.5,13.9,5,,2021-08-09T04:50:12,2021-08-09T20:58:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02460099999,02490099999,ESCM,02456099999,02443099999,02458099999,ESSA,E4931,02481099999"
uppsala,2021-08-10,21.6,13.1,17.2,21.6,13.1,17.2,14.3,84.4,1.809,100,33.33,rain,0,0,32,17.5,220.4,1012.5,52.7,31.3,153.6,13.2,6,,2021-08-10T04:52:35,2021-08-10T20:55:19,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,02456099999,02443099999,02458099999,E4931,02481099999"
